Date,Traffic_Source,Sessions,Users,Page_Views,Bounce_Rate,Avg_Session_Duration,Device_Category
2023-12-08 09:00:00,Direct,866,143,2039.0,45.41,213.64,Mobile
2023-12-08 10:00:00,Organic,1017,1346,8980.0,39.31,282.14,Desktop
2023-12-08 11:00:00,Paid,1339,221,1346.0,48.89,184.3,Desktop
2023-12-08 12:00:00,Organic,1431,754,3785.0,33.49,249.99,Tablet
2023-12-08 13:00:00,Social Media,684,1318,1658.0,62.37,81.98,Desktop
2023-12-08 14:00:00,Paid,648,644,5129.0,57.42,183.48,Desktop
2023-12-08 15:00:00,Social Media,1412,978,3368.0,64.85,66.66,Mobile
2023-12-08 16:00:00,Organic,1693,318,2421.0,35.25,221.14,Mobile
2023-12-08 17:00:00,Direct,417,846,3742.0,45.02,142.71,Tablet
2023-12-08 18:00:00,Organic,1616,821,8574.0,37.03,226.12,Mobile
2023-12-08 19:00:00,Direct,956,638,1813.0,46.66,155.61,Tablet
2023-12-08 20:00:00,Social Media,737,615,1389.0,63.7,192.71,Desktop
2023-12-08 21:00:00,Paid,1182,1127,4672.0,51.28,226.22,Desktop
2023-12-08 22:00:00,Direct,1474,1271,2678.0,46.23,240.4,Mobile
2023-12-08 23:00:00,Organic,390,1431,1329.0,34.88,219.89,Desktop
2023-12-09 00:00:00,Organic,822,859,5949.0,29.02,202.72,Mobile
2023-12-09 01:00:00,Referral,1419,998,7602.0,42.8,206.82,Mobile
2023-12-09 02:00:00,Organic,751,678,2479.0,33.99,262.39,Mobile
2023-12-09 03:00:00,Organic,180,136,1638.0,47.16,292.51,Tablet
2023-12-09 04:00:00,Paid,1519,429,3527.0,54.59,190.93,Mobile
2023-12-09 05:00:00,Paid,1858,1227,1648.0,52.19,194.26,Mobile
2023-12-09 06:00:00,Direct,708,444,2261.0,48.63,196.36,Desktop
2023-12-09 07:00:00,Organic,1287,1456,2881.0,39.73,271.36,Tablet
2023-12-09 08:00:00,Organic,845,352,2465.0,28.93,186.27,Tablet
2023-12-09 09:00:00,Social Media,1428,1067,7181.0,64.99,117.78,Tablet
2023-12-09 10:00:00,Organic,311,1388,2147.0,33.91,241.75,Mobile
2023-12-09 11:00:00,Organic,1235,300,8266.0,38.16,246.48,Tablet
2023-12-09 12:00:00,Organic,1214,801,3784.0,34.54,198.84,Desktop
2023-12-09 13:00:00,Direct,1704,449,4055.0,48.91,159.9,Tablet
2023-12-09 14:00:00,Paid,509,928,6893.0,53.53,136.37,Tablet
2023-12-09 15:00:00,Organic,772,1062,337.0,34.84,249.45,Mobile
2023-12-09 16:00:00,Organic,688,975,1744.0,43.7,195.78,Tablet
2023-12-09 17:00:00,Paid,1915,758,2333.0,44.1,216.51,Tablet
2023-12-09 18:00:00,Paid,1054,1451,3660.0,55.93,225.08,Tablet
2023-12-09 19:00:00,Direct,1485,176,6708.0,52.87,220.78,Desktop
2023-12-09 20:00:00,Direct,536,1256,749.0,45.33,213.16,Desktop
2023-12-09 21:00:00,Direct,872,1227,6653.0,44.84,230.95,Mobile
2023-12-09 22:00:00,Paid,1974,1266,5908.0,48.47,202.0,Desktop
2023-12-09 23:00:00,Direct,1327,1373,1630.0,43.03,207.44,Tablet
2023-12-10 00:00:00,Organic,1545,1078,5851.0,44.44,232.54,Mobile
2023-12-10 01:00:00,Direct,744,471,5728.0,46.04,183.19,Tablet
2023-12-10 02:00:00,Organic,1853,925,3932.0,35.1,225.56,Mobile
2023-12-10 03:00:00,Paid,1557,706,6564.0,45.62,207.93,Mobile
2023-12-10 04:00:00,Direct,1268,1406,3316.0,40.67,189.49,Desktop
2023-12-10 05:00:00,Paid,1389,637,4393.0,48.59,146.46,Desktop
2023-12-10 06:00:00,Direct,272,677,4457.0,50.3,209.78,Desktop
2023-12-10 07:00:00,Direct,1335,1407,2324.0,46.16,216.35,Mobile
2023-12-10 08:00:00,Organic,953,1281,589.0,36.26,236.41,Tablet
2023-12-10 09:00:00,Organic,992,481,3155.0,35.68,210.16,Mobile
2023-12-10 10:00:00,Paid,1284,1224,3100.0,59.16,187.33,Mobile
2023-12-10 11:00:00,Direct,487,293,779.0,38.5,238.28,Mobile
2023-12-10 12:00:00,Paid,1520,634,2186.0,57.29,202.96,Desktop
2023-12-10 13:00:00,Paid,1795,1367,4912.0,55.84,167.26,Desktop
2023-12-10 14:00:00,Organic,321,1178,2265.0,28.48,241.63,Tablet
2023-12-10 15:00:00,Organic,575,1142,3746.0,32.75,248.26,Desktop
2023-12-10 16:00:00,Organic,1798,1222,1870.0,37.93,296.41,Tablet
2023-12-10 17:00:00,Organic,1562,1263,2621.0,30.49,208.63,Tablet
2023-12-10 18:00:00,Referral,929,200,1856.0,41.42,267.52,Desktop
2023-12-10 19:00:00,Referral,194,1103,3776.0,36.5,178.25,Tablet
2023-12-10 20:00:00,Social Media,829,274,6024.0,58.3,86.1,Tablet
2023-12-10 21:00:00,Referral,507,682,3101.0,26.09,216.99,Tablet
2023-12-10 22:00:00,Organic,1173,1493,3260.0,40.95,237.91,Mobile
2023-12-10 23:00:00,Direct,1010,155,2076.0,39.27,240.98,Tablet
2023-12-11 00:00:00,Direct,719,184,1083.0,33.01,268.66,Mobile
2023-12-11 01:00:00,Organic,986,1276,3320.0,34.81,272.96,Mobile
2023-12-11 02:00:00,Organic,1116,299,2138.0,40.98,222.94,Tablet
2023-12-11 03:00:00,Paid,1672,241,3639.0,52.14,181.56,Mobile
2023-12-11 04:00:00,Referral,1129,771,4193.0,42.47,224.94,Tablet
2023-12-11 05:00:00,Referral,1033,1036,1614.0,45.22,237.2,Mobile
2023-12-11 06:00:00,Direct,1969,1411,468.0,45.2,210.85,Mobile
2023-12-11 07:00:00,Social Media,1758,1361,8093.0,55.06,129.89,Desktop
2023-12-11 08:00:00,Social Media,174,1425,3127.0,69.54,128.23,Mobile
2023-12-11 09:00:00,Paid,500,256,7842.0,51.66,193.89,Desktop
2023-12-11 10:00:00,Social Media,929,508,5402.0,68.82,149.57,Tablet
2023-12-11 11:00:00,Direct,140,1402,4939.0,40.22,170.88,Mobile
2023-12-11 12:00:00,Referral,1225,274,4693.0,43.27,215.99,Mobile
2023-12-11 13:00:00,Paid,606,1307,757.0,49.73,186.09,Desktop
2023-12-11 14:00:00,Paid,1636,341,4360.0,57.92,222.54,Desktop
2023-12-11 15:00:00,Referral,209,327,922.0,36.95,228.87,Desktop
2023-12-11 16:00:00,Organic,790,640,1473.0,35.37,195.39,Mobile
2023-12-11 17:00:00,Direct,1988,934,5777.0,44.73,197.8,Mobile
2023-12-11 18:00:00,Organic,1961,987,4172.0,33.15,201.39,Mobile
2023-12-11 19:00:00,Direct,640,446,4914.0,40.72,145.0,Mobile
2023-12-11 20:00:00,Social Media,278,455,3225.0,54.61,118.41,Desktop
2023-12-11 21:00:00,Paid,396,1060,1636.0,48.39,185.17,Tablet
2023-12-11 22:00:00,Direct,337,285,1800.0,46.31,186.03,Mobile
2023-12-11 23:00:00,Organic,1061,1163,1547.0,33.44,240.16,Mobile
2023-12-12 00:00:00,Direct,309,1479,3150.0,42.09,198.73,Tablet
2023-12-12 01:00:00,Organic,142,822,4412.0,29.25,203.8,Tablet
2023-12-12 02:00:00,Social Media,1440,1308,3069.0,59.37,134.24,Tablet
2023-12-12 03:00:00,Paid,1926,453,3468.0,51.65,166.33,Desktop
2023-12-12 04:00:00,Social Media,652,377,4242.0,59.8,107.44,Tablet
2023-12-12 05:00:00,Organic,866,966,6690.0,41.04,242.84,Mobile
2023-12-12 06:00:00,Organic,562,635,4879.0,35.22,236.24,Tablet
2023-12-12 07:00:00,Referral,1941,489,8772.0,46.68,218.02,Mobile
2023-12-12 08:00:00,Paid,1122,1477,1849.0,50.13,148.22,Desktop
2023-12-12 09:00:00,Direct,1663,611,8912.0,47.52,173.82,Tablet
2023-12-12 10:00:00,Organic,112,108,4594.0,36.71,229.72,Desktop
2023-12-12 11:00:00,Direct,247,753,1415.0,55.65,198.77,Mobile
2023-12-12 12:00:00,Paid,588,1336,538.0,51.31,152.68,Desktop
2023-12-12 13:00:00,Paid,1515,1310,8856.0,47.08,208.11,Desktop
2023-12-12 14:00:00,Direct,1008,868,5235.0,44.36,168.09,Mobile
2023-12-12 15:00:00,Paid,1229,1167,6975.0,50.04,172.45,Mobile
2023-12-12 16:00:00,Organic,1129,892,3537.0,28.08,208.62,Desktop
2023-12-12 17:00:00,Direct,454,953,3192.0,45.36,228.4,Tablet
2023-12-12 18:00:00,Direct,1978,599,6371.0,45.64,229.77,Desktop
2023-12-12 19:00:00,Direct,1753,1017,6046.0,41.03,191.14,Mobile
2023-12-12 20:00:00,Organic,1156,1296,577.0,31.56,237.75,Desktop
2023-12-12 21:00:00,Organic,1102,1051,4749.0,31.09,226.82,Tablet
2023-12-12 22:00:00,Referral,1264,1015,613.0,43.02,242.29,Mobile
2023-12-12 23:00:00,Direct,899,687,4956.0,50.18,227.66,Mobile
2023-12-13 00:00:00,Organic,1211,1362,6466.0,37.91,231.53,Mobile
2023-12-13 01:00:00,Direct,608,433,4024.0,47.6,218.76,Tablet
2023-12-13 02:00:00,Social Media,114,326,1561.0,66.73,152.38,Tablet
2023-12-13 03:00:00,Social Media,1707,1498,1998.0,49.66,78.21,Mobile
2023-12-13 04:00:00,Organic,619,188,6060.0,32.14,235.85,Desktop
2023-12-13 05:00:00,Referral,414,125,1261.0,44.68,204.2,Tablet
2023-12-13 06:00:00,Organic,1097,807,521.0,34.53,251.37,Desktop
2023-12-13 07:00:00,Direct,730,214,2967.0,44.93,180.36,Desktop
2023-12-13 08:00:00,Paid,1833,1007,8082.0,51.96,175.12,Mobile
2023-12-13 09:00:00,Direct,1627,955,5171.0,38.76,247.56,Desktop
2023-12-13 10:00:00,Organic,1883,1015,2564.0,23.06,209.25,Mobile
2023-12-13 11:00:00,Paid,791,564,908.0,48.25,186.83,Tablet
2023-12-13 12:00:00,Referral,1012,949,392.0,43.51,180.48,Tablet
2023-12-13 13:00:00,Referral,1503,939,6461.0,37.7,168.99,Tablet
2023-12-13 14:00:00,Paid,1809,638,2535.0,45.95,210.26,Mobile
2023-12-13 15:00:00,Direct,656,231,5052.0,55.02,240.47,Tablet
2023-12-13 16:00:00,Social Media,1058,578,714.0,56.03,121.95,Tablet
2023-12-13 17:00:00,Direct,355,530,6765.0,47.72,165.94,Mobile
2023-12-13 18:00:00,Paid,1970,486,2702.0,49.09,219.24,Mobile
2023-12-13 19:00:00,Paid,1156,568,6548.0,55.19,178.91,Desktop
2023-12-13 20:00:00,Referral,215,1252,602.0,45.68,205.77,Tablet
2023-12-13 21:00:00,Direct,1586,469,3584.0,41.25,198.35,Tablet
2023-12-13 22:00:00,Direct,1813,1342,452.0,46.94,178.22,Desktop
2023-12-13 23:00:00,Organic,529,877,2702.0,39.49,205.69,Desktop
2023-12-14 00:00:00,Direct,1748,839,1728.0,45.54,170.02,Desktop
2023-12-14 01:00:00,Paid,502,702,3547.0,52.57,152.64,Desktop
2023-12-14 02:00:00,Referral,822,1134,3485.0,36.47,235.8,Desktop
2023-12-14 03:00:00,Direct,1519,975,1338.0,41.93,170.57,Tablet
2023-12-14 04:00:00,Paid,960,268,6986.0,56.59,175.69,Tablet
2023-12-14 05:00:00,Organic,116,1111,6485.0,36.66,231.28,Mobile
2023-12-14 06:00:00,Referral,1313,1037,2201.0,35.92,264.07,Mobile
2023-12-14 07:00:00,Paid,940,903,1599.0,53.35,221.75,Tablet
2023-12-14 08:00:00,Organic,757,1218,5536.0,34.5,241.34,Desktop
2023-12-14 09:00:00,Social Media,588,988,3380.0,57.02,86.02,Tablet
2023-12-14 10:00:00,Referral,1263,732,4842.0,32.2,206.94,Mobile
2023-12-14 11:00:00,Organic,1538,436,5396.0,27.81,239.8,Desktop
2023-12-14 12:00:00,Paid,1162,690,1460.0,46.87,149.23,Tablet
2023-12-14 13:00:00,Direct,1916,637,2678.0,36.78,197.29,Mobile
2023-12-14 14:00:00,Organic,856,539,687.0,31.11,237.5,Mobile
2023-12-14 15:00:00,Direct,551,1284,3370.0,51.23,214.2,Desktop
2023-12-14 16:00:00,Referral,1227,1175,1520.0,41.19,227.34,Desktop
2023-12-14 17:00:00,Social Media,209,310,389.0,61.1,121.28,Tablet
2023-12-14 18:00:00,Direct,386,938,3485.0,53.23,173.43,Mobile
2023-12-14 19:00:00,Paid,1021,1434,4083.0,47.2,181.25,Tablet
2023-12-14 20:00:00,Referral,243,684,4876.0,37.81,234.57,Desktop
2023-12-14 21:00:00,Direct,1124,136,7897.0,49.99,184.61,Tablet
2023-12-14 22:00:00,Direct,804,445,5214.0,38.02,208.72,Tablet
2023-12-14 23:00:00,Direct,395,613,2399.0,37.53,212.86,Desktop
2023-12-15 00:00:00,Direct,767,351,3132.0,39.85,192.72,Desktop
2023-12-15 01:00:00,Organic,504,668,4040.0,39.9,235.67,Tablet
2023-12-15 02:00:00,Organic,563,796,4410.0,31.38,267.96,Mobile
2023-12-15 03:00:00,Organic,471,1244,1527.0,37.04,226.74,Desktop
2023-12-15 04:00:00,Organic,785,1431,3922.0,37.8,198.91,Tablet
2023-12-15 05:00:00,Referral,1111,559,2297.0,36.36,252.04,Mobile
2023-12-15 06:00:00,Paid,706,923,3861.0,52.69,155.06,Mobile
2023-12-15 07:00:00,Direct,186,147,5347.0,53.33,208.49,Desktop
2023-12-15 08:00:00,Referral,277,1180,1649.0,37.97,264.27,Mobile
2023-12-15 09:00:00,Organic,1415,904,1477.0,31.53,272.33,Mobile
2023-12-15 10:00:00,Paid,202,745,2391.0,50.28,171.74,Tablet
2023-12-15 11:00:00,Direct,850,347,3462.0,40.64,187.85,Mobile
2023-12-15 12:00:00,Organic,1015,730,1146.0,33.67,258.91,Mobile
2023-12-15 13:00:00,Organic,1021,1256,1236.0,35.53,191.26,Mobile
2023-12-15 14:00:00,Social Media,577,1437,3726.0,64.33,192.73,Tablet
2023-12-15 15:00:00,Paid,1655,172,1622.0,44.76,184.14,Tablet
2023-12-15 16:00:00,Organic,1783,235,7325.0,29.77,196.92,Tablet
2023-12-15 17:00:00,Organic,621,1437,1013.0,31.49,275.18,Tablet
2023-12-15 18:00:00,Direct,1228,620,4325.0,43.09,173.84,Desktop
2023-12-15 19:00:00,Organic,694,921,1914.0,38.18,175.59,Mobile
2023-12-15 20:00:00,Social Media,420,1390,2795.0,68.03,148.36,Tablet
2023-12-15 21:00:00,Organic,975,1098,7906.0,47.85,241.28,Tablet
2023-12-15 22:00:00,Paid,421,656,3879.0,45.25,159.91,Tablet
2023-12-15 23:00:00,Organic,648,1474,975.0,41.13,244.24,Mobile
2023-12-16 00:00:00,Organic,1471,736,4655.0,27.89,226.81,Tablet
2023-12-16 01:00:00,Paid,153,1295,1264.0,47.37,181.19,Tablet
2023-12-16 02:00:00,Direct,1939,1448,632.0,40.26,226.02,Tablet
2023-12-16 03:00:00,Organic,1910,978,2310.0,37.82,210.13,Desktop
2023-12-16 04:00:00,Direct,1984,332,4234.0,46.82,217.97,Mobile
2023-12-16 05:00:00,Paid,873,1098,2659.0,49.87,195.41,Tablet
2023-12-16 06:00:00,Organic,907,461,3009.0,37.57,278.53,Desktop
2023-12-16 07:00:00,Organic,281,828,2348.0,34.99,244.43,Tablet
2023-12-16 08:00:00,Organic,1266,681,4022.0,34.17,238.2,Mobile
2023-12-16 09:00:00,Direct,1026,297,5478.0,43.76,219.78,Tablet
2023-12-16 10:00:00,Direct,775,257,5361.0,45.83,190.23,Desktop
2023-12-16 11:00:00,Referral,354,600,4201.0,39.4,206.1,Mobile
2023-12-16 12:00:00,Paid,741,349,854.0,44.53,174.46,Desktop
2023-12-16 13:00:00,Organic,811,1155,3644.0,40.72,265.5,Mobile
2023-12-16 14:00:00,Social Media,734,809,5409.0,52.51,130.72,Desktop
2023-12-16 15:00:00,Direct,840,912,5656.0,38.7,143.64,Mobile
2023-12-16 16:00:00,Social Media,284,1289,3655.0,63.13,135.25,Desktop
2023-12-16 17:00:00,Social Media,1512,227,2266.0,69.98,137.47,Tablet
2023-12-16 18:00:00,Referral,875,1057,312.0,37.81,222.07,Mobile
2023-12-16 19:00:00,Organic,822,791,1569.0,33.91,261.55,Tablet
2023-12-16 20:00:00,Organic,1431,1327,1540.0,29.07,274.0,Tablet
2023-12-16 21:00:00,Organic,723,449,5147.0,28.89,193.96,Desktop
2023-12-16 22:00:00,Social Media,1009,783,3597.0,69.58,76.57,Tablet
2023-12-16 23:00:00,Organic,1492,318,2375.0,38.32,259.6,Mobile
2023-12-17 00:00:00,Organic,785,94,2323.0,31.93,289.94,Desktop
2023-12-17 01:00:00,Paid,1790,1090,3000.0,47.28,162.32,Tablet
2023-12-17 02:00:00,Organic,1409,148,5721.0,24.03,277.95,Mobile
2023-12-17 03:00:00,Paid,179,460,2043.0,54.4,163.38,Desktop
2023-12-17 04:00:00,Direct,1324,1374,1795.0,56.01,174.13,Desktop
2023-12-17 05:00:00,Organic,1273,1473,6668.0,36.69,260.4,Desktop
2023-12-17 06:00:00,Direct,1565,938,3663.0,36.93,205.42,Desktop
2023-12-17 07:00:00,Paid,166,349,5354.0,53.19,164.07,Mobile
2023-12-17 08:00:00,Paid,867,464,1324.0,44.97,210.54,Tablet
2023-12-17 09:00:00,Organic,567,876,4325.0,36.88,231.18,Desktop
2023-12-17 10:00:00,Organic,502,1179,8006.0,36.54,185.11,Mobile
2023-12-17 11:00:00,Organic,1634,497,1866.0,26.05,191.72,Mobile
2023-12-17 12:00:00,Referral,1245,833,2234.0,29.57,254.62,Desktop
2023-12-17 13:00:00,Paid,1259,658,4561.0,46.57,172.64,Desktop
2023-12-17 14:00:00,Paid,1221,1155,6403.0,56.57,187.31,Mobile
2023-12-17 15:00:00,Paid,1936,206,845.0,40.05,142.95,Tablet
2023-12-17 16:00:00,Organic,281,366,3838.0,32.17,252.58,Tablet
2023-12-17 17:00:00,Direct,1733,290,1159.0,45.19,206.74,Desktop
2023-12-17 18:00:00,Organic,1265,343,2471.0,36.1,240.49,Tablet
2023-12-17 19:00:00,Organic,419,229,3493.0,34.22,244.58,Tablet
2023-12-17 20:00:00,Direct,1989,540,4400.0,44.13,195.57,Mobile
2023-12-17 21:00:00,Social Media,1880,975,7808.0,60.63,62.7,Desktop
2023-12-17 22:00:00,Social Media,484,364,7314.0,72.75,126.23,Mobile
2023-12-17 23:00:00,Social Media,616,119,1509.0,65.6,127.01,Tablet
2023-12-18 00:00:00,Organic,1207,378,8238.0,31.4,265.62,Tablet
2023-12-18 01:00:00,Organic,828,196,5226.0,35.22,212.22,Mobile
2023-12-18 02:00:00,Organic,310,1296,4098.0,39.66,261.73,Desktop
2023-12-18 03:00:00,Organic,445,1452,1454.0,34.2,243.63,Tablet
2023-12-18 04:00:00,Paid,751,657,6049.0,39.55,202.28,Desktop
2023-12-18 05:00:00,Organic,1096,1342,911.0,32.19,204.94,Desktop
2023-12-18 06:00:00,Organic,983,1398,2439.0,42.27,200.32,Tablet
2023-12-18 07:00:00,Direct,345,873,7409.0,38.96,201.17,Tablet
2023-12-18 08:00:00,Paid,1871,1289,4779.0,47.98,209.62,Desktop
2023-12-18 09:00:00,Organic,722,480,6571.0,38.08,254.31,Tablet
2023-12-18 10:00:00,Organic,337,1410,7674.0,34.98,242.43,Mobile
2023-12-18 11:00:00,Direct,506,1336,2981.0,45.37,142.03,Mobile
2023-12-18 12:00:00,Direct,1726,631,3209.0,39.22,228.6,Tablet
2023-12-18 13:00:00,Social Media,748,1438,1320.0,55.35,85.59,Mobile
2023-12-18 14:00:00,Direct,626,654,2209.0,40.07,142.53,Desktop
2023-12-18 15:00:00,Paid,1734,426,2681.0,55.35,163.26,Desktop
2023-12-18 16:00:00,Paid,1654,659,1685.0,56.32,194.01,Tablet
2023-12-18 17:00:00,Social Media,908,927,2793.0,60.77,97.01,Tablet
2023-12-18 18:00:00,Social Media,794,441,1514.0,49.18,112.47,Desktop
2023-12-18 19:00:00,Organic,901,1033,4116.0,32.32,222.12,Desktop
2023-12-18 20:00:00,Organic,382,353,2525.0,39.3,201.1,Desktop
2023-12-18 21:00:00,Direct,735,1036,801.0,48.41,181.63,Desktop
2023-12-18 22:00:00,Organic,1221,616,4041.0,30.41,226.46,Mobile
2023-12-18 23:00:00,Direct,463,393,2745.0,40.16,216.46,Mobile
2023-12-19 00:00:00,Direct,1616,1296,1037.0,40.15,215.34,Tablet
2023-12-19 01:00:00,Organic,209,1430,4226.0,33.02,268.79,Mobile
2023-12-19 02:00:00,Organic,1065,1477,7810.0,42.05,227.23,Desktop
2023-12-19 03:00:00,Organic,1124,364,5707.0,31.7,230.22,Mobile
2023-12-19 04:00:00,Organic,631,1301,5812.0,30.04,250.29,Mobile
2023-12-19 05:00:00,Organic,1603,1322,4558.0,31.87,245.4,Tablet
2023-12-19 06:00:00,Social Media,1431,396,5769.0,58.27,78.7,Tablet
2023-12-19 07:00:00,Organic,1068,1198,5613.0,36.86,250.39,Desktop
2023-12-19 08:00:00,Organic,1312,906,947.0,34.74,316.22,Mobile
2023-12-19 09:00:00,Organic,992,524,8002.0,37.64,286.4,Desktop
2023-12-19 10:00:00,Organic,1378,531,385.0,35.21,236.33,Tablet
2023-12-19 11:00:00,Paid,613,1433,5311.0,52.66,185.41,Mobile
2023-12-19 12:00:00,Referral,622,651,3730.0,35.95,263.67,Tablet
2023-12-19 13:00:00,Social Media,1747,710,1678.0,59.69,106.46,Desktop
2023-12-19 14:00:00,Direct,1572,816,3255.0,41.72,170.45,Mobile
2023-12-19 15:00:00,Organic,1256,719,8539.0,30.51,264.62,Desktop
2023-12-19 16:00:00,Paid,564,1096,3035.0,55.57,172.16,Desktop
2023-12-19 17:00:00,Direct,1608,1335,4036.0,52.0,189.0,Mobile
2023-12-19 18:00:00,Direct,1252,142,4470.0,42.51,200.31,Desktop
2023-12-19 19:00:00,Organic,1265,175,3357.0,41.51,237.23,Mobile
2023-12-19 20:00:00,Paid,1406,1094,6314.0,57.7,204.83,Desktop
2023-12-19 21:00:00,Organic,266,950,1209.0,36.32,201.31,Desktop
2023-12-19 22:00:00,Organic,498,919,4861.0,28.12,264.96,Tablet
2023-12-19 23:00:00,Direct,987,530,2759.0,39.72,205.06,Desktop
2023-12-20 00:00:00,Direct,108,153,5629.0,40.99,222.76,Mobile
2023-12-20 01:00:00,Direct,649,1159,6985.0,38.5,218.4,Tablet
2023-12-20 02:00:00,Organic,645,1266,5498.0,34.58,265.76,Desktop
2023-12-20 03:00:00,Organic,1971,758,5227.0,32.24,268.69,Mobile
2023-12-20 04:00:00,Organic,867,1226,3202.0,33.29,232.5,Desktop
2023-12-20 05:00:00,Organic,396,106,6894.0,38.45,195.19,Desktop
2023-12-20 06:00:00,Organic,718,724,2156.0,23.48,184.25,Tablet
2023-12-20 07:00:00,Organic,1098,1075,3082.0,34.9,202.49,Desktop
2023-12-20 08:00:00,Social Media,909,743,3395.0,57.39,63.46,Desktop
2023-12-20 09:00:00,Paid,176,304,2164.0,44.92,160.26,Tablet
2023-12-20 10:00:00,Organic,1492,638,8516.0,35.0,260.31,Mobile
2023-12-20 11:00:00,Organic,109,811,3737.0,36.68,256.37,Desktop
2023-12-20 12:00:00,Organic,432,741,2007.0,37.03,239.15,Tablet
2023-12-20 13:00:00,Organic,1764,645,8514.0,34.56,294.75,Tablet
2023-12-20 14:00:00,Social Media,1405,952,2841.0,56.64,175.2,Tablet
2023-12-20 15:00:00,Direct,330,975,6550.0,45.18,208.15,Mobile
2023-12-20 16:00:00,Organic,897,977,2254.0,44.2,269.08,Mobile
2023-12-20 17:00:00,Paid,915,912,2564.0,46.79,148.26,Mobile
2023-12-20 18:00:00,Organic,1943,367,6364.0,40.03,198.52,Tablet
2023-12-20 19:00:00,Organic,1087,409,5268.0,35.66,154.57,Desktop
2023-12-20 20:00:00,Social Media,1484,628,798.0,58.09,106.37,Desktop
2023-12-20 21:00:00,Organic,1464,616,6062.0,28.68,225.99,Desktop
2023-12-20 22:00:00,Referral,707,388,5110.0,41.52,237.22,Mobile
2023-12-20 23:00:00,Organic,488,877,495.0,34.94,186.38,Mobile
2023-12-21 00:00:00,Organic,517,677,1157.0,33.0,258.99,Mobile
2023-12-21 01:00:00,Social Media,671,127,1886.0,50.24,156.5,Mobile
2023-12-21 02:00:00,Direct,122,144,4445.0,37.44,225.58,Tablet
2023-12-21 03:00:00,Direct,478,1310,5609.0,54.44,233.08,Tablet
2023-12-21 04:00:00,Organic,1229,486,5126.0,30.07,230.04,Tablet
2023-12-21 05:00:00,Organic,491,767,6163.0,33.16,242.03,Tablet
2023-12-21 06:00:00,Organic,1840,462,2936.0,35.23,242.7,Desktop
2023-12-21 07:00:00,Organic,500,296,2379.0,31.03,251.99,Desktop
2023-12-21 08:00:00,Paid,168,899,4509.0,52.47,121.49,Desktop
2023-12-21 09:00:00,Direct,1427,838,4156.0,48.6,157.9,Tablet
2023-12-21 10:00:00,Direct,1023,442,2006.0,49.17,226.3,Mobile
2023-12-21 11:00:00,Organic,1179,604,1173.0,26.03,182.8,Mobile
2023-12-21 12:00:00,Direct,513,253,1839.0,39.9,205.87,Mobile
2023-12-21 13:00:00,Direct,755,913,4145.0,49.4,177.02,Mobile
2023-12-21 14:00:00,Organic,111,890,5521.0,39.92,212.88,Mobile
2023-12-21 15:00:00,Referral,1196,1081,5313.0,48.56,237.75,Desktop
2023-12-21 16:00:00,Direct,1722,570,2646.0,48.38,217.81,Mobile
2023-12-21 17:00:00,Organic,421,448,1490.0,28.02,248.19,Desktop
2023-12-21 18:00:00,Referral,248,1014,5922.0,32.42,187.44,Desktop
2023-12-21 19:00:00,Organic,1307,552,3063.0,30.64,246.48,Mobile
2023-12-21 20:00:00,Referral,1321,1066,1194.0,33.06,208.02,Mobile
2023-12-21 21:00:00,Paid,1115,239,4669.0,57.4,142.65,Mobile
2023-12-21 22:00:00,Organic,702,561,1419.0,36.91,247.85,Desktop
2023-12-21 23:00:00,Direct,100,683,2012.0,43.22,210.19,Desktop
2023-12-22 00:00:00,Organic,1822,1211,1972.0,34.39,271.69,Mobile
2023-12-22 01:00:00,Direct,275,1317,2078.0,46.31,242.22,Tablet
2023-12-22 02:00:00,Referral,381,851,1057.0,38.95,220.32,Mobile
2023-12-22 03:00:00,Paid,742,964,2573.0,47.61,157.56,Desktop
2023-12-22 04:00:00,Organic,820,1395,4347.0,34.88,236.84,Mobile
2023-12-22 05:00:00,Organic,883,700,6690.0,39.36,229.47,Tablet
2023-12-22 06:00:00,Organic,950,705,6263.0,39.34,250.68,Mobile
2023-12-22 07:00:00,Paid,429,508,7347.0,54.17,167.07,Mobile
2023-12-22 08:00:00,Organic,1198,1153,2669.0,37.91,208.57,Desktop
2023-12-22 09:00:00,Organic,1702,121,8933.0,39.45,203.92,Mobile
2023-12-22 10:00:00,Organic,571,328,3181.0,38.85,206.29,Tablet
2023-12-22 11:00:00,Direct,638,1076,2721.0,37.23,248.39,Desktop
2023-12-22 12:00:00,Organic,1041,288,3461.0,36.85,200.72,Tablet
2023-12-22 13:00:00,Organic,1659,1449,862.0,28.56,252.26,Desktop
2023-12-22 14:00:00,Organic,1049,801,3234.0,37.06,230.37,Tablet
2023-12-22 15:00:00,Paid,1997,164,1284.0,42.89,162.72,Desktop
2023-12-22 16:00:00,Organic,1560,979,5581.0,40.02,186.48,Mobile
2023-12-22 17:00:00,Social Media,812,1282,7422.0,60.62,121.57,Mobile
2023-12-22 18:00:00,Social Media,1974,682,4627.0,58.06,136.64,Desktop
2023-12-22 19:00:00,Paid,880,931,2307.0,51.46,149.63,Desktop
2023-12-22 20:00:00,Organic,428,768,6462.0,38.94,205.21,Mobile
2023-12-22 21:00:00,Organic,871,824,5210.0,32.1,247.36,Tablet
2023-12-22 22:00:00,Direct,1767,554,3370.0,50.16,202.4,Desktop
